"","GSM3618686","GSM3618687","GSM3618688","GSM3618689","GSM3618690","GSM3618691","GSM3618692","GSM3618693"
"100042918_at",-1.07460192789167,-1.01507036903817,-0.978994063204477,-1.01143450993547,-0.962843824722647,-0.792912759314123,-1.32381673635175,-1.12395248056041
"100042921_at",NA,-5.11979913556158,NA,NA,NA,NA,NA,NA
"100042948_at",-2.53577300589067,-2.66520011543417,-2.46570598298519,-2.7843216021703,-3.38587490103951,-2.84886008679875,-2.29445979237244,-2.29037313110035
"100043000_at",1.13899323342488,1.168099106567,1.13789418545788,1.16811420848492,1.13836757895801,1.1414287296651,1.08938854320787,1.01387304013275
"100043040_at",-1.9256252643005,-2.61110961173917,-2.54743010285941,-1.77302192347978,-1.24042196031009,-1.49016412591308,-1.87844722856489,-1.78615180072589
"100043057_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043065_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043123_at",-1.40479004137631,-1.31410147710123,-1.4263164906739,-1.77964184039851,-1.36677222189475,-1.42374459836085,-1.17456222077083,-1.55748583553576
"100043133_at",-0.794177092557186,-0.531116258371527,-0.514005233766012,-0.913379857251824,-0.905438765093944,-0.93830976540985,-1.1789483592367,-0.925600822792745
"100043144_at",NA,NA,NA,NA,NA,NA,NA,-6.19866821433104
"100043167_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043194_at",-3.3560114041347,-5.20496854875188,-5.47647077015757,-4.44422285122873,-3.46223665194504,-2.82017229222025,-2.6847175836513,-3.75298395023266
"100043225_at",-4.36195519036728,-3.18304846376516,-4.08503840351353,-3.67865776285397,-3.91953463241044,-2.86687736188963,NA,NA
"100043254_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043260_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043272_at",-1.54118260284638,-1.56397742106628,-1.70928838803509,-1.34060539150104,-1.9615265082321,-1.86886754640041,-2.19242374757937,-1.9350010478588
"100043299_at",-0.0964565510528782,-0.0379997712186796,-0.259457310978099,-0.0978749362127156,-0.122355379925735,-0.128722519341214,-0.280206260142027,-0.0654512322255118
"100043308_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043314_at",-2.3331113568978,-2.75947088905726,-2.40184027042694,-2.42658034737945,-2.31193139025051,-2.09375567952615,-2.12173233239768,-1.96779623461889
"100043315_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043322_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043330_at",0.123261378625938,0.190230124789245,0.245620666229803,0.262639433240577,0.267897896345031,0.316849961319926,0.0438573957344233,0.227596832388941
"100043335_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043349_at",1.67531273028487,1.72365756561595,1.68182534926574,1.68594128645952,1.69151754926453,1.6947879086114,1.73295420214676,1.7292259545841
"100043424_at",NA,-5.7808673768707,-4.47794367215368,-5.52776449295161,-4.43265944907102,-4.04200614258423,-8.44916192111628,-4.10928246174144
"100043485_at",-1.08553967269948,-1.11300053065851,-0.948212946282682,-0.949638936737918,-0.852049858145683,-1.0657529484305,-1.01665506453448,-0.898727313981298
"100043507_at",-1.00963206964989,-1.0372720295827,-0.880791759082173,-1.15505180963589,-0.65850498912494,-1.04905680865345,-0.982608522773772,-1.37189961862057
"100043546_at",0.52748169524173,0.491903030923928,0.510362129563204,0.570552823184941,0.675070159974561,0.763247663953819,0.428440102278053,0.599655836104172
"100043580_at",-5.0234738823265,NA,-5.51538256213809,-7.00271842716137,-4.37008305482563,-3.35798898016173,NA,NA
"100043582_at",-5.42193674078378,-4.96657392541526,-3.50929658506461,-4.29091016610472,-5.26155287958613,-3.70326430634328,-5.58121808823381,-3.93290355202271
"100043590_at",-0.741180230120316,-0.791673633050885,-0.895555409160909,-0.917335417125279,-0.796548226873278,-0.685045087167788,-0.81799926614377,-0.683801640275481
"100043597_at",0.131968597946428,0.16544681560001,0.0927022531189441,0.142980316421803,0.0734639238082423,0.0703078806483505,0.117367661346721,0.181289634060285
"100043609_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043657_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043674_at",0.824540775232986,0.780553062028407,0.810456005162444,0.814261119643272,0.799263508904697,0.774073927362012,0.78864597686698,0.829549653451808
"100043682_at",-4.87320344867773,-5.1891791787363,-4.85743480185795,-5.30587947214184,-5.35388654833968,-4.00193455399284,NA,-5.45714076517073
"100043712_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043757_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043759_at",-0.932609907883846,-0.705200278338938,-0.332641173435327,-1.068418845054,-0.716748611548371,-0.651857069160939,-0.737595809618498,-0.467261654705925
"100043771_at",-1.6514780644309,-1.24481852748542,-1.12072316052834,-1.37500107149745,-0.834659007382449,-0.707568572591753,-1.2331702371838,-1.36250754815383
"100043772_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043787_at",-0.224669861173354,-0.114779898821781,-0.278536690933711,-0.0648383494428765,-0.238175131942753,-0.475543729830019,-0.55430708703971,-0.292300815215015
"100043805_at",0.740629467218271,0.841709731610366,0.839962819445193,0.813805973042526,0.86879425236956,0.835743196643692,0.379984642808832,0.593118792642446
"100043832_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043839_at",-2.97624563889534,-5.48789723763516,-3.04836371235018,-3.77409560498948,-3.73591898124918,-3.96935608158702,-3.27133412363165,-3.27892326882783
"100043840_at",-0.373218195357003,-0.62269303495816,-0.654918390162801,-0.706598138255098,-0.545510006274395,-0.513783781226901,-0.590738096129816,-0.144479119242862
"100043861_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043865_at",-1.02508616986131,-0.8022180509055,-0.729479396271214,-0.877123334621993,-0.758087416311636,-0.830039966500242,-1.26980799397467,-0.705083608092887
"100043871_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043883_at",0.477644938309547,0.536122690168455,0.526313681355546,0.441579652505202,0.674248737903311,0.414276491207974,0.234454151695293,0.413886391332726
"100043886_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043899_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043902_at",NA,NA,NA,NA,NA,NA,NA,NA
"100043911_at",-8.95727659946703,-4.14737410329802,-4.73534749031453,-4.13393166270399,-3.65359444314466,-5.51705377184458,-5.03346940693044,-4.25409765547952
"100044193_at",-1.24856442515944,-1.24763490649605,-1.10423508294435,-1.53763721940765,-1.01713982526896,-1.55556525438504,-1.75100407061108,-0.960255063148668
"100044509_at",NA,-2.17645473108379,-2.83007318268667,-4.75097004982853,-4.89194563228171,-4.68962015462874,-3.49664328550421,-2.67099118535947
"100044526_at",-1.38139824449212,-1.38291756139917,-1.26781908528077,-1.17642656792381,-1.06877111053082,-0.97614558482048,-1.54038913318047,-1.58315900883268
"100044633_at",-2.27041610203696,-2.09288351526916,-1.68010274176658,-1.81535917146601,-1.42628866297191,-1.5667621602148,-3.23771949976295,-1.68306656429432
"100044855_at",-6.58609706661152,-3.43175539046612,-6.9445602496334,-5.77493194447612,-3.41987261162149,-3.78489582776314,-4.47198844937227,-2.60387678485818
"100045778_at",-9.75370308573521,NA,NA,NA,NA,NA,NA,-5.42483497502802
"100045792_at",NA,NA,NA,NA,NA,NA,NA,NA
"100048057_at",-1.24444860907559,-0.707093708579475,-0.741317975849256,-0.907023185375369,-0.673479418973053,-0.944353037483329,-1.70491780364557,-1.1596455388622
"100048185_at",NA,NA,NA,NA,-5.61899776387707,NA,NA,NA
"100048534_at",NA,NA,NA,NA,NA,NA,NA,NA
"100048658_at",NA,NA,NA,NA,NA,NA,NA,NA
"100048895_at",NA,NA,NA,-3.91343132284639,-4.58990735993892,-4.99036590544884,NA,NA
"100049077_at",-3.38707418742709,-2.92404277856786,-2.70915796157582,-3.1169912226513,-2.77577734508407,-2.50852526203119,-4.08449450643377,-3.83513047264683
"100049549_at",-2.65728070565055,-3.01558336779721,-3.0659302418122,-3.53498101255768,-2.53897221490015,-4.02569368887043,-2.68173214430847,-2.41582246194562
"100061_at",NA,NA,-7.60578585565904,NA,NA,NA,NA,NA
"100066_at",NA,NA,NA,NA,NA,NA,NA,-6.15215924638278
"100072_at",-3.76074107002818,-3.62265289286962,-4.13938564206141,-3.89107581233592,-3.51662650843878,-3.88897860483792,-4.33547655721589,-3.79292808175112
"100073351_at",-2.30934633528789,-1.83945452760561,-2.00083208055513,-2.09071760081724,-1.82305293339863,-3.88746613934615,-2.41802294068854,-2.40735737968104
"100087_at",1.12429322400697,1.10007435830056,1.09397331932821,1.07183645007738,1.06191374431315,1.01804658423378,1.03288514351871,1.03632042533806
"100088_at",-2.11738355515811,-2.33729575048377,-2.36368422801251,-1.99521894511325,-1.90606681573307,-2.25393638766573,-1.84894193888645,-1.95916190966925
"100090_at",-2.64277269995251,-2.23808123067811,-1.73269720925411,-1.98474754972835,-2.05644418598967,-2.5262611170354,-2.55612198613674,-2.70292080510995
"100093700_at",NA,NA,NA,NA,NA,NA,NA,NA
"100101457_at",-2.57216987826281,-2.35619592361968,-2.15070048563527,-2.63327574668675,-2.24484123682708,-2.31774559417169,-3.11365063829285,-3.35947579037244
"100101484_at",-1.9009694381486,-1.52966372315733,-2.11000794365102,-1.37622814756559,-1.27081262079506,-1.23486897619288,-1.40329313912044,-1.98704891819134
"100101919_at",NA,NA,NA,NA,NA,NA,NA,NA
"100101940_at",NA,NA,NA,NA,NA,NA,NA,NA
"100101942_at",NA,NA,NA,NA,NA,NA,NA,NA
"100102_at",-2.40059338092181,-2.89071626155472,-3.27428646673602,-3.28079917279254,-4.0366030822514,-2.86733367024196,-3.03222990444549,-3.07541624678576
"100113396_at",-0.398469486185566,-0.423036596942487,-0.33784452011151,-0.460013174397315,-0.318047640969477,-0.413267892300757,-0.346650812303299,-0.445632109015297
"100114901_at",NA,NA,NA,NA,NA,NA,NA,NA
"100115376_at",NA,NA,NA,NA,NA,NA,NA,NA
"100121_at",-0.46800099231943,-0.411059223678861,-0.274050656795436,-0.240527075795078,-0.256834561075545,-0.235365738971192,-0.374430121443103,-0.316077752960289
"100123473_at",NA,NA,NA,NA,NA,NA,NA,NA
"100124295_at",-8.85963164352277,NA,-3.74698961588797,-5.80585298144241,NA,-5.94083755243119,-3.74047427900154,-3.07074326035648
"100124333_at",-2.22418473146404,-2.28257489231004,-2.02936509836558,-2.55908914813032,-2.27328149715775,-2.55983109775075,-2.13739814218855,-1.69165135799379
"100124339_at",NA,NA,NA,NA,NA,NA,NA,NA
"100124344_at",-3.23827309634313,-4.71523235373693,-4.97431041962326,-8.29371202185557,-5.10728063113423,-5.11542894757498,-3.03155370846287,-1.99863876712257
"100124347_at",-3.29847508738701,-5.40566994643837,-10.7254821686714,NA,-5.80365692526498,-5.66325911780819,-4.53411369273157,-3.15005081352589
"100124452_at",-1.49124522673236,-1.51679194178,-1.46790531811574,-1.81614843984357,-1.52835840854819,-1.71665978832013,-1.52668993023424,-1.5276006915905
"100124468_at",NA,NA,NA,NA,NA,NA,NA,NA
"100124470_at",-1.85522893454862,-1.89244055567458,-1.82014047746034,-2.36959662359572,-1.97534051464548,-2.36047606300675,-1.93476809154741,-2.06516058222261
"100124476_at",NA,NA,-8.66249625531527,NA,NA,NA,NA,NA
"100124481_at",NA,NA,NA,NA,NA,NA,NA,NA
"100124494_at",NA,NA,NA,NA,NA,NA,NA,NA
"100124660_at",-2.70399132779141,NA,NA,NA,NA,NA,NA,NA
"100124698_at",NA,NA,NA,NA,NA,NA,NA,NA
"100125339_at",-6.40250874172504,-4.25034506671687,-4.50089802905567,-4.42929686907428,-6.05297770522991,-3.43134638083096,NA,-7.64814244984077
"100125586_at",NA,NA,NA,NA,NA,NA,NA,NA
"100125931_at",NA,NA,NA,NA,NA,-7.84717073050735,NA,NA
"100126099_at",NA,NA,NA,NA,NA,NA,NA,NA
"100126226_at",-3.1552782506595,-3.39839365881773,-2.90668162194049,-7.80348335755554,-3.48672837878214,-3.71858931472689,-2.00818273328942,-2.273366307106
"100126244_at",NA,NA,NA,NA,NA,-7.97230519353389,NA,NA
"100126434_at",NA,NA,NA,NA,NA,NA,NA,NA
"100126458_at",NA,NA,NA,NA,NA,NA,NA,NA
"100126460_at",NA,NA,NA,NA,NA,NA,NA,NA
"100126462_at",-1.34097944354836,-1.2057934590867,-1.47334596158614,-1.43773847627181,-1.3081382884812,-1.42359236509334,-1.54496125415798,-1.53209823599195
"100126777_at",NA,NA,NA,NA,NA,NA,NA,NA
"100126795_at",NA,NA,NA,NA,NA,-6.72206692174048,NA,NA
"100126824_at",0.784232309392019,0.826611654342182,0.805006436797191,0.921683731030194,0.693337748520715,0.65862178012349,0.779744810532605,0.69182705141257
"100127111_at",-3.25395035698169,-2.11594486104891,-2.48109262221793,-2.51654350788426,-1.89682944450386,-1.65162762459781,-3.95530816428737,-4.90004030567425
"100129_at",NA,NA,NA,NA,NA,NA,NA,NA
"100134990_at",-3.53270848130453,NA,-5.52529638765583,-5.94130679716247,-5.6221981619611,-3.25669443245482,-3.48289230524211,-3.03179536195508
"100141474_at",NA,NA,NA,NA,NA,NA,NA,NA
"100151693_at",-2.84229001436958,-3.30403461360578,-4.0068038873246,-5.6084372276718,-3.68429896832858,-2.80632504245533,-2.7996508146087,-3.60602142613443
"100151698_at",-2.78712199291673,-2.58338203735307,-2.25001935153039,-2.60498423639882,-1.85088032640535,-2.06176880155739,-3.46196158308554,-2.44664802210819
"100155_at",NA,NA,NA,NA,NA,NA,NA,NA
"100163_at",0.515358421995907,0.501044313720883,0.569360250890123,0.584680301208962,0.583704204840307,0.518312632567727,0.493996292814555,0.505232772514928
"100165_at",-2.60241664672422,-2.66807479988373,-2.95371534482561,-2.64348818717514,-3.07343554442,-2.88089054922485,-2.90639320404264,-2.26337253007211
"100169_at",-0.213243642483319,-0.239029001125026,-0.200669623605967,-0.167774659041787,-0.0466243045088076,-0.0298844111036586,-0.226397100000852,-0.158788852604755
"100174921_at",-3.7589509107831,-6.32904958851131,-4.29147392166292,-3.94017719880668,-3.80468933514358,-4.78923184016716,NA,NA
"100177_at",-2.00698980250065,-1.75249003558428,-1.57123196996132,-1.67174222766324,-1.58481294427839,-1.58847195349314,-2.20902974778865,-2.68779687879015
"100182_at",-3.64268962945509,-3.89704041684138,-3.88314800343984,-3.41543279801045,-3.26690197768771,-2.95088042995898,-3.914747531041,-4.22781731182138
"100191037_at",NA,NA,NA,NA,NA,NA,NA,NA
"100198_at",1.03949534831772,1.05249315626209,1.08119789274725,1.0838489264836,1.17261890550602,1.17283387179486,1.17046323979639,1.02246426386688
"100201_at",0.618106565413461,0.591737597442148,0.507023910663094,0.622153688115793,0.590151698973142,0.596416109957911,0.530647304379128,0.592010679888524
"100206_at",-0.798095670155427,-0.910991434311421,-0.819549917611226,-0.771292464859778,-0.771113472577395,-0.867116381848168,-0.814550832512798,-0.96717524807842
"100210_at",-0.516210818862477,-0.505920260451099,-0.385077580716214,-0.475648616516382,-0.397383608356541,-0.36013884213679,-0.348911260543599,-0.391447492849432
"100213_at",-1.1944295533234,-1.02116633930006,-0.907541108267636,-1.11841446367663,-0.773993383545545,-0.734077599946802,-1.06658373116315,-1.47094331715519
"100216533_at",-2.52686523107063,-1.46836707766289,-1.57613552347198,-1.6795060610363,-1.53270726663379,-1.38866563541169,-1.76480751390081,-1.92592571574609
"100216534_at",NA,NA,NA,NA,NA,NA,NA,NA
"100216537_at",1.68238265080411,1.71725214139553,1.69160572796478,1.54280397817627,1.7032789974517,1.69434450212557,1.58565737236698,1.64278147759941
"100216540_at",-5.29141097936015,-3.83479698861167,-5.9804508122505,-5.52818306766986,NA,NA,-4.85691972648321,-4.16381519410025
"100217416_at",-5.37630750788257,-4.96991616844678,-4.49788093437473,-3.7794385984372,-4.4531373897391,-3.24637945896415,-5.86727216951107,-7.85693268683254
"100217417_at",0.330564427787391,0.294424463734279,0.261983653527847,0.18506415079719,0.489676370542382,0.172890583013046,-0.122271792123902,0.15090605206537
"100217418_at",0.3117706205006,0.50602263364751,0.477468357351369,0.0549613159874567,0.59646835479604,0.624259740062888,0.500513701383817,0.484728277233431
"100217419_at",1.14354555850471,1.19125733300809,1.16104086754178,1.12526552857155,1.17429539002109,1.18501391810768,1.09845449007525,1.06634515817907
"100217424_at",-3.3044025015577,-3.35782768128653,-3.31249892139844,-3.90349001933509,-3.26903090502825,-3.73835883288579,-3.45567369586018,-3.16214252010096
"100217426_at",0.918466813202371,1.01583953950412,0.918371324230552,0.949158620858746,1.0451880777134,0.924020463377748,0.877900284976598,0.882883476413856
"100217427_at",-0.833382401993544,-0.694405514476071,-1.02574851345529,-0.726298065657902,-0.75585445994989,-0.681404195751585,-1.17891915764785,-0.842129892087453
"100217428_at",1.57143768280452,1.59837624847347,1.58357141128569,1.55729341403027,1.56411862011338,1.59817025251104,1.59939635939768,1.5336455680271
"100217445_at",-1.33034024982922,-0.934212156355548,-1.16684064311015,-1.41827121868917,-0.748320055928457,-0.911865178249096,-1.29429268970476,-1.27873147558123
"100217446_at",0.367078746020267,0.489631905258634,0.393532435161839,0.324973181671277,0.539598426439957,0.383598846031241,0.237724489706638,0.221905970562688
"100217448_at",NA,-9.11164337758029,NA,NA,NA,NA,NA,NA
"100217451_at",0.494178135795277,0.631129110945525,0.619752121697222,0.469798512970784,0.691696707741153,0.696199622921649,0.448434978412205,0.391207021725845
"100217453_at",-4.47815548650131,-2.43664933562911,-2.83667624632148,-3.20715224210412,-2.20247019898195,-2.38605951695185,-3.00513824325869,-3.63230451878012
"100217454_at",-11.0817913088809,NA,NA,-7.38602606383964,NA,NA,NA,NA
"100217455_at",-1.20890176647411,-0.705251482724848,-0.895675115308935,-1.15753404566218,-0.6842135230718,-0.928126981790109,-1.05762451053815,-1.04827212584996
"100217456_at",-1.99252870463512,-1.77048830771095,-1.84853725028137,-1.82812096157214,-1.93770395362861,-1.78751090399344,-1.56423713755528,-1.5885088192718
"100217460_at",NA,NA,NA,NA,-7.45337002433484,-5.28357839323963,NA,NA
"100217464_at",NA,NA,NA,NA,NA,NA,NA,NA
"100226_at",-0.00833299787549911,-0.0124175689735915,0.0492434587558619,0.0463700070296607,0.00256135075846336,0.112083432126736,0.0612948674095927,0.219888060925901
"100233175_at",-0.12270724016492,-0.278637321076057,-0.782129668210214,0.0552751696801634,0.0380791765252635,-0.0855516881672792,-0.199788653952018,-0.188203141326179
"100233207_at",NA,NA,NA,NA,NA,NA,NA,NA
"100270707_at",-4.45635319332644,-6.16978549380644,-5.88406903268866,-6.54026442127726,-4.98419905694306,-7.39220495465732,-6.52974080877617,-6.6954628660888
"100273_at",1.17715019159401,1.15880585272591,1.18339895537879,1.16856194001531,1.16879450522185,1.19796636137963,1.11278003082433,1.2051062685383
"100286833_at",-2.23835221058275,-1.54236179079021,-1.61908172814808,-1.913597438269,-2.12303657278318,-1.87377931154572,-2.16399582889385,-2.31338108412451
"100294583_at",NA,NA,NA,NA,NA,NA,NA,NA
"100302498_at",1.07681588909502,1.08102487833342,1.1612553693708,0.947118772819514,1.24735817622258,1.07332958695036,1.1074997456833,1.01047680660463
"100302565_at",-0.817945412926041,-0.459988997369617,-0.448725403779314,-0.726014429738883,-0.299982480638277,-0.535538925154218,-0.86488052860831,-0.562285055531358
"100302592_at",NA,NA,NA,NA,NA,NA,NA,NA
"100302594_at",-1.81151755751708,-1.29462210119344,-1.44649733995861,-0.982754548956138,-1.21752555574001,-0.978511414611328,-0.775050156189875,-0.849348269420664
"100302730_at",-1.22419548331325,-1.16056810016212,-1.65272260958691,-0.859620836961727,-1.32615073230825,-1.01323936800006,-1.33184426092255,-1.22471674412561
"100303646_at",NA,NA,NA,NA,NA,NA,-5.97407796681527,NA
"100303738_at",NA,NA,NA,NA,NA,NA,NA,NA
"100303740_at",NA,NA,NA,NA,-6.19251887814884,-0.868148768295728,NA,NA
"100303746_at",-1.78541376522732,-1.98055317232126,-5.01530901166116,-2.43019624652319,-1.94171587656294,-1.65840625923406,-3.08305538527346,-2.4733014771864
"100303747_at",-4.17965920171091,-3.67082409210401,-3.18464074239536,-4.02416384693174,-2.86332688913836,-3.17339602317443,-3.59148385885455,-4.41573915052231
"100303751_at",-1.09199061780502,-0.393758796644229,-0.525449822862946,-1.15628620229693,-0.547182218690902,-0.13743237409331,-1.52190098846198,-1.10868399092642
"100306935_at",NA,NA,NA,NA,NA,NA,NA,NA
"100306943_at",-0.477516906689778,-0.211298729242302,-0.33071626711485,-0.393543876578934,-0.253666603397967,-0.296205150046793,-0.321260638572085,-0.448273942248866
