"","GSM4308223","GSM4308224","GSM4308225","GSM4308226","GSM4308227","GSM4308228","GSM4308229","GSM4308230","GSM4308231","GSM4308232","GSM4308233","GSM4308234","GSM4308235","GSM4308236","GSM4308237","GSM4308238","GSM4308239","GSM4308240","GSM4308241","GSM4308242","GSM4308243","GSM4308244","GSM4308245","GSM4308246","GSM4308247","GSM4308248","GSM4308249","GSM4308250","GSM4308251","GSM4308252","GSM4308253","GSM4308254","GSM4308255","GSM4308256"
"hsa-miR-598",8.63779352733005,8.91824817232544,6.94704775979802,7.16897090430396,7.91429183984321,6.95049757570535,7.01380614302381,7.12245012743279,7.0157952604534,7.04144232045321,7.11666937574006,7.06705353581452,7.05511754664555,8.01122725542325,7.01562579592133,8.43244836227956,8.7435593985817,6.97027618474142,6.96686647703296,6.93146441452417,6.98711049546716,7.03410013836711,8.40958992946456,8.42226832743786,8.53991098821312,8.3772439397816,8.73016882955953,8.4534579046641,8.67646911642555,8.25532369000814,8.83685198031716,8.76487159073609,8.64534392303068,8.6207557412431
"hsa-miR-599",8.61695090453255,8.74971693937472,6.98903452629932,7.22366870615242,12.4873647502819,6.90275254769988,7.01972303882995,7.32147718222831,6.84377787357767,7.01545742657525,6.97418741198502,7.07681559705083,9.27681370919097,8.17089398669087,8.57364718749332,8.37075365593451,8.77946296266305,7.0389189892923,6.94679050340084,6.93435726795381,6.86805085374516,7.91343338707502,8.4021870861726,8.43536773200615,8.53964350623804,8.56551873327133,8.74888350031527,8.40323448406263,8.64120496711181,8.30591946413916,8.79317734657003,8.78413161381589,8.6959983354397,8.71968759730254
"hsa-miR-600",8.63792680805571,8.71870958468672,7.01035354531072,7.00324129291304,8.0564323365815,6.8073549220576,6.94271623395613,6.92399058642171,6.8740210751469,6.92876470051302,6.930199182906,7.74095588520499,7.47804718120407,8.2476308762387,6.9740565964043,8.31103893853846,8.77731844713203,7.00562454919388,6.88806617996778,6.88546210700703,6.93461203333013,7.565630684007,8.41151098801207,8.9016808860419,8.44130958942569,8.5526106969591,8.73859660791604,8.30321862678358,8.76106848044059,8.34743401641829,8.71517678582972,8.78107704876154,8.70258482507436,8.68660522382527
"hsa-miR-601",8.55382125653269,8.71424551766612,6.96507430403241,6.92563395280236,13.0410273209285,6.85564716602727,6.96468510949989,7.09424240485106,6.92671939996546,7.01053929494666,6.94975668948258,6.92850771600425,12.4036778111363,8.08572260200957,6.99116807315343,8.26945025549142,8.68622246644144,6.95580680842658,6.92358658266175,6.90116376735758,6.90998426161485,8.30537413727126,8.36925664246099,8.40341345035942,8.48330389241285,8.16152545194334,8.66989735127722,8.30658761885467,8.6381296029293,8.23369444572796,8.69745622158225,8.70854524378039,8.55772483735715,8.55446299406744
"hsa-miR-602",8.5638056416347,8.85407670919504,7.01626898659097,7.03562390973072,7.72896670951607,6.84587639057824,6.99095486039699,7.11772932289061,6.95330132922375,7.02825198078707,6.99496206918938,7.076987641534,7.02772799792562,8.02307234201401,7.17561641329273,8.34394340335813,8.69149438417661,6.98571103565688,7.03003033412876,6.99453560096684,6.98448453927186,7.11051462985706,8.32350157747535,8.4070021479242,8.5132818902575,8.53266021320422,8.72803579750388,8.38370429247405,8.65031113301464,8.24460929837307,8.74556945802379,8.79536532808848,8.64107921629452,8.57317378468649
"hsa-miR-603",8.59340606324554,8.59280757704835,6.96950855163201,6.92510457525719,7.86580439875739,6.76528676184104,6.94088909197197,6.98601948854389,6.77164132414427,6.91669398774872,6.97655266772684,7.49272966796223,7.45081204841656,8.19655344165944,6.96365213786071,8.34907374008416,8.68972512604985,6.90041642367004,6.86332894157279,7.26953908600948,6.80794991105393,7.67042044214345,8.37979075427606,8.46550273708875,8.53551450975254,8.50620838930674,8.68588900304737,8.36059911680297,8.69398484529958,8.24800391730909,8.72218148766178,8.69830392036395,8.64161394282046,8.55607337287585
"hsa-miR-604",8.60818384074483,8.62885195287404,6.98005272764039,6.89616405443569,8.04387378095887,6.9598026062131,6.97280062236365,7.00369330168192,6.86042528638946,7.22055148907976,6.99516111995159,8.39969705172501,7.5378039032795,8.20667643121562,6.96722625883599,8.28778255052969,8.79355259054533,6.94363069594144,6.87446870805954,7.02741838274771,7.01866421513775,7.12075212655242,8.42567497450698,8.48024411491728,8.49691607650696,8.50584211412361,8.74451365146385,8.33581550742339,8.70652226433905,8.33640524402564,8.75986189165396,8.77201330048347,8.74845485947671,8.66044165020917
"hsa-miR-605",8.5600282118697,8.90204523176346,7.01802654412072,7.04933779944896,7.79400964502097,6.89536079334762,6.98437516305845,6.9476135624504,6.93994703996482,7.03393170963228,7.0009081611347,7.05222893686321,7.06692979986138,7.9609211399861,7.05352626888225,8.36591864037286,8.69634477333463,7.08945048111591,6.9677669159373,6.93148805315259,7.00123252678014,6.76632217927473,8.31913467903887,8.37021790970845,8.49977933027951,8.485137373544,8.7318118393641,8.41674897962618,8.62136509431486,8.25542803006119,8.79596463217863,8.78814995058655,8.5776033004982,8.60653328205724
"hsa-miR-606",8.79331490400318,8.72212990295157,6.9360041917189,7.01367217229603,12.385826818038,6.88189094025693,7.01733068265177,6.97710930899823,6.96578428466209,6.89128672308358,6.87622469448083,6.97534128821265,7.37659513853537,8.16592751111706,6.9806754178985,8.35740992734855,8.69808856869082,6.91905280210222,6.93234941690913,6.96950855163201,6.90429863102534,8.07581337746145,8.34591569967512,8.4377042243983,8.53010235390976,8.45121111183233,8.70534001761742,8.36041783226648,8.65766215417918,8.26966624439008,8.69734188309612,8.73142663508928,8.57511223667456,8.60356552057119
"hsa-miR-607",8.61745277195352,8.68404200013355,6.99276163413683,7.07103646331767,12.6354914062517,6.83901225604195,7.12153351734003,6.93691820681395,6.94641856987752,6.95437547267807,7.01067691328923,7.05528243550119,7.50339803276689,8.20182692632356,7.02135868341688,8.39877660638292,8.77545588026171,7.05265064341027,6.9074543387627,6.91335020666806,6.92566006056955,8.40808980243551,8.39694465208364,8.46676454797924,8.56917092505476,8.55452784280483,8.76768293422365,8.40014552396668,8.70351914952442,8.34825145506676,8.81078593454628,8.79308595955854,8.75776167840742,8.65306216738373
"hsa-miR-608",8.60122777241817,8.60528023088799,6.95677921331587,7.0290839928358,7.95746484680521,6.89652131949549,7.07859595927783,7.01329028745484,6.83011965942187,7.05510778289863,7.03006786579157,7.75313984797313,7.6123768285436,8.27998565621555,6.98530801259531,8.3775107532742,8.71524921549237,6.90555428175237,6.86605239124236,7.12553125778564,6.95171483627336,10.2415685088808,8.36147142208348,8.46408172623025,8.52771743519867,8.5419263620567,8.71441450918732,8.38005536506416,8.68151286674873,8.26927304564596,8.74552744227189,8.73037265220106,8.68702568463883,8.70713270092821
"hsa-miR-609",8.54683428204799,8.7584381036416,7.02004653685957,7.00713830387184,8.06507948899986,6.95523839744965,7.08939009720528,7.12335787765555,6.8662490233097,7.27000372074263,7.04993456417561,7.29619949799221,7.53581346761831,8.22978016673333,7.01105501643181,8.2680497508892,8.78626962764847,7.08729946800308,6.97100431057657,7.04457007370508,6.98697970917658,8.19840525935551,8.36280606345195,8.49028692240723,8.34370405961324,8.48297046500247,8.74253681318029,8.29964396701516,8.74271700512821,8.34269384918962,8.73347263946872,8.77586735878371,8.72125712440065,8.67611998831263
"hsa-miR-610",8.602919659324,8.59928357094709,7.00671093289494,7.01539163453799,7.93654607467936,6.85640062752535,6.99210674175209,6.86920886758145,6.86664097080379,6.91737207947684,6.94125071411162,7.43209921113192,7.45219510640424,8.2603315185576,6.95648651520594,8.28040239517448,8.6344241019538,6.97517961762107,6.82260906863336,6.96613972093221,6.86456132041456,7.16053300876091,8.33173790532266,8.42942264350366,8.49820019676239,8.50791670923008,8.68542265554418,8.34149302684895,8.08738115693929,8.29365694565565,8.70969523398643,8.78352639079289,8.54297148107753,8.58235916949478
"hsa-miR-611",8.64127759405595,8.89387030478509,7.12396927788962,7.0662528301666,7.90397340426972,6.89633240390994,6.98378256441979,7.11646768977666,6.91157894181587,7.0210932394747,7.04341450293841,7.03900565810207,6.98207406259495,8.08223368407803,7.05493853411886,8.43964931525383,8.72643105611424,6.97551784390632,6.99116807315343,6.93701828926734,6.97032335726235,6.97818876404805,8.37184458550834,8.39989396956253,8.54468861412,8.52808796945192,8.73110006422037,8.47881774220781,8.70244318697404,8.3383187761148,8.72083626605712,8.78848147964813,8.62233337383006,8.66944741934405
"hsa-miR-612",8.73417477568231,8.6602833328177,6.98596941211662,6.95880556363946,7.88226704382079,6.82793839761326,7.0864526010964,6.97410594051661,6.85549144310187,6.95884267524324,6.95509073668935,7.54279741161649,7.47238460208125,8.21670754746539,6.9627537526409,8.23047107237866,8.67300477882329,6.90406977539646,6.86568626265908,7.21506019394622,6.88597329540674,7.2630644616674,8.34865911563861,8.43345524847859,8.49516788466531,8.48601240063805,8.65514750390908,8.29052301070681,8.68874196576651,8.31418850244506,8.70552456995483,8.71271201120625,8.62768343549917,8.53770374790764
"hsa-miR-613",8.52356195605701,8.86541407985694,6.95982578505309,7.00259901702286,7.8749057539843,6.83231408672982,6.95031326476618,6.85323468928609,6.82635018253805,6.87574935142006,6.94836723158468,6.98290575580165,6.99963026202107,8.05811676895498,7.17809911401732,8.38963133926052,8.66681587464114,6.99329280766751,6.88458204832698,6.91831228488865,6.99057712427716,7.79870507599275,8.27289334140181,8.2966294742855,8.40713899955974,8.47946946515153,8.69696752623429,8.40773258136798,8.69293381837521,8.28503502474535,8.70940713305613,8.70873904135958,8.55043666880073,8.51982650307761
"hsa-miR-614",8.75316592797185,8.81373021509168,6.97582504516266,7.05478120174134,12.6384114766655,6.93310047493137,7.3010242124664,7.11942050751889,6.88179919280497,7.10710615515389,7.05358708664356,6.99156719530529,10.1550673953408,8.13290118640012,7.13271357966229,8.42704628238761,8.74778615357576,7.05512080121317,7.00363708939688,6.95567315318264,6.84738939403155,8.02131037403362,8.39419471001943,8.47079957825864,8.58379171457573,8.31050463227696,8.77948495970754,8.44822742066249,8.68929916053589,8.33141456685382,8.75801495849527,8.76233021039283,8.65336890770426,8.70472709300955
"hsa-miR-615",8.5854249155634,8.72170554017791,6.97818876404805,7.01071830810858,8.07822927966929,6.92229182035908,6.97246980013857,6.91713096365336,6.96462966672059,7.09418222117756,7.02807844635959,10.8207996346041,6.98230228404405,8.35024882048399,6.99982641531048,8.22467991916755,8.8161577558975,7.00500018185584,6.89976897633227,6.98354545679141,6.95243258516024,7.68929916053589,8.39009972237755,8.5979925572643,7.25767352459985,8.46321005220963,8.69897581934439,8.29242793273089,8.81423188286321,8.35362191012805,8.72655877910498,8.81788318778842,8.65767822983252,8.56094914416803
"hsa-miR-616",8.61791186813304,8.65685027938398,7.01723713327887,7.0566377151132,7.96653659820909,6.92672888661348,7.08415464305899,7.05443501010348,6.90618350178635,7.04538726970476,7.07447653593312,8.11941998873618,7.70958771979408,8.23840473932508,7.11392131994097,8.28084313501226,8.72062561984557,7.0327653792057,6.99287264178503,7,7.06608919045777,9.45906803006924,8.39834523935581,8.49585502688717,8.4937013667853,8.50460847582041,8.77227530964582,8.25591374933779,8.76367913346762,8.33254503952083,8.70646977130584,8.77807712953536,8.67474416559209,8.64223224421298
"hsa-miR-617",8.61958944822057,8.70363749795411,7.1029908449805,6.92891744841381,8.2660467356314,7.37164075239763,6.98666804883743,6.99874724203266,6.85018683764577,7.0122434941565,6.83830387057454,7.67913944250934,7.71690243748203,8.26685773687521,6.91574197276482,8.23795705223714,8.70692073468893,6.91555794761415,6.85311489541647,6.88722061546838,6.8627117373406,7.55170826162069,8.35795792541049,8.47523448020313,8.41972595783105,8.45808625220383,8.71130629773731,8.35762193844485,8.76373124526543,8.31061278165953,8.68215856123078,8.74074849370263,8.60553729878555,8.6261653199045
"hsa-miR-618",8.60577802689557,8.78966307417712,6.93682165010234,7.11365674764085,12.2278619867659,6.92538709237824,6.97322322928572,7.04950879559664,6.89388516573749,7.08121924159602,6.95788558661668,7.01890674547426,7.41691488032283,8.14370207685793,7.04074670758251,8.31981344846825,8.61163974874151,6.98235933376575,6.95419631038687,7.04097459881731,6.94597165499665,7.71931009522134,8.2919727667521,8.39996956862005,8.47281794512766,8.42874079296782,8.64672753969526,8.397273745453,8.69468452446014,8.23731848750122,8.66476938825703,8.69659307220748,8.55908871391106,8.53665053101245
"hsa-miR-619",8.55659188576786,8.74376335755448,6.9423315177785,6.96849746096593,11.9121977544073,6.87594098141862,6.93890090006004,6.99612092810321,7.29944890544759,7.00345044890247,7.00457217693734,6.89407197608149,8.63455987234069,8.06135066938363,7.02915358165868,8.37476346780109,8.61849856400449,6.95800859355863,6.83447104998422,6.9022750117962,6.88874324889826,8.06363290412011,8.31302041307456,8.38586240064146,8.54701905089754,8.42752907502964,8.66938328376087,8.36240194301699,8.6810187399021,8.2778597145088,8.66549758946691,8.70598895677458,8.55535603863583,8.53533720508338
"hsa-miR-620",8.62924112699025,8.62727340982009,6.98695127580532,6.91037170318129,7.92820093262283,6.9567397257664,6.96862302214275,6.94270685185521,6.84449362008259,6.95972611339884,7.0190891726193,7.78969926011507,7.58919795113593,8.22360596443826,6.92691149243039,8.28533100715723,8.71746874227695,6.93777751232396,6.92648102745872,6.99774402605963,6.90936869930616,6.62794573244292,8.32206469360705,8.43169357182382,8.45278073426583,8.49137452310667,8.68425560077642,8.32649959770106,8.77212055179979,8.29876460777734,8.69725707909557,8.70083120413083,8.59653379974982,8.56341175452364
"hsa-miR-621",8.54622078777456,8.71990488144866,7.02814587304344,6.91815125257681,7.92720313949625,6.98074509678397,7.01380614302381,6.9344280406268,6.83752323543728,6.97108710730482,6.9405579168691,7.17347526978411,7.00778192566324,8.25424112987632,6.9756164305417,8.25258927506261,8.64471469850949,6.95759311290764,6.92672888661348,6.9112733314093,6.87670847463948,6.65322486254502,8.32732808262995,8.39314802140288,8.526972561077,8.42157382984911,8.64968371244333,8.35510614786287,8.68854616243328,8.29109885062892,8.65681596475285,8.67421946189628,8.57175264350355,8.5449949473014
"hsa-miR-622",8.63288181212002,8.64783434164459,7.03029965736629,6.94268926025153,8.08572260200957,6.90353603938801,7.04765289421196,6.86851392389546,6.83327974228506,6.90393123987739,6.91625329604677,7.79297114845356,7.43121258899048,8.24914949000336,6.9140119267044,8.21132667763161,8.79781356817306,7.0062284460772,6.80973083516439,6.94641856987752,6.97370884468866,7.38586240064146,8.41161182484622,8.47965417424673,8.46490714458756,8.4678561660118,8.76986395402506,8.32906662306768,8.73930199435219,8.33847923686663,8.78634739710832,8.77661002727287,8.74981848813607,8.69756499112336
"hsa-miR-623",8.59985483575648,8.6076147555758,7.01297420688207,7.03613184249239,7.92342019528329,7.10319862087094,6.91095686653228,7.00994279705469,6.82296972758041,7.11989874582099,6.94324739590155,7.77729477297824,7.45955784893088,8.27533675804218,6.95164956866443,8.27433947894894,8.66249036391378,6.99722578195329,6.93921247047174,6.97976699996303,6.91139198784346,6.44218961512413,8.40533508620282,8.49366174292244,8.53102152169431,8.49246931608902,8.68967062066329,8.38260673574422,8.72643105611424,8.27024158946164,8.72856850098652,8.71160090229643,8.61797759874932,8.58490201145787
"hsa-miR-624",8.70959082127724,8.64891944949327,6.99444056169327,6.88531567122954,8.02868296326296,6.92964544289429,7.03900894922008,6.92074466736002,6.99713204908808,6.94836723158468,6.91102400124666,8.10973038022476,7.51745050701697,8.22582825279511,6.98428059152291,8.4444500765044,8.7846884958041,7.05650657968878,6.90766583586584,6.94707932901386,6.9480237475068,7.05545164394358,8.45828602473084,8.54893862913016,8.50626949225818,8.51645055387374,8.75192192206052,8.30201236339506,8.70407101322408,8.36871117435796,8.75073411500025,8.76778322627543,8.76718600507898,8.7265155248517
"hsa-miR-625",8.66619523739682,8.74082470932937,6.9849549903067,7.10433665981474,12.6485234149924,6.82947158916759,7.01192606630681,7.07664032567361,6.89879000612741,7.02291371431835,6.96507430403241,6.97450177987306,7.49898718818029,8.14667965780414,6.97262143640849,8.32884229716819,8.67720447759776,6.96913091502031,6.94971467508533,7.07884996503068,6.95991270238653,8.04879472507195,8.34523712580157,8.45028006707092,8.52157021151096,8.51945462693985,8.72680431607639,8.40494483466109,8.68118358480998,8.29555360443791,8.69142877845057,8.7673694352324,8.65955713229365,8.58496250072116
"hsa-miR-626",8.54211059941811,8.6361852203729,6.98271299169598,7.27997080360798,7.80614680332052,6.82866585138068,6.9285314031276,7.11617030749173,6.80207557303359,6.97094335994851,6.92188496091125,7.00363708939688,7.53902772157086,8.04708082152411,6.93994703996482,8.26618216847086,8.60334964737385,6.91564279329482,6.84549005094437,6.93181186336683,6.86821016664813,7.49718680681259,8.3339487262308,8.44173120572957,8.45795784170406,8.45063144418629,8.69010870187402,8.37143645485078,8.63504512886682,8.25159696954997,8.64638986085446,8.68666719785618,8.60911925576299,8.53865028784051
"hsa-miR-627",8.50698943926857,8.74986942739684,6.91610875807223,6.95973422646535,7.79462185809742,6.8373604973701,7.00778192566324,6.94393538784013,6.81649859146898,6.96187216709021,6.9518675043269,6.92332748541919,7.00070426901125,8.12141384898228,6.96595970571367,8.28774792711731,8.62696398946112,6.95973422646535,6.93019090203546,7.0044654367703,6.87895089819055,7.29490834031917,8.28973949937996,8.35924266151718,8.46543906655825,8.41625369689307,8.64931618375924,8.33490922724483,8.63860062886417,8.24280207256061,8.67618453048095,8.7064832400952,8.53057683621456,8.50634051126787
"hsa-miR-628",8.47206204863262,8.89678890756914,7.0480323330225,7.04933779944896,7.99946339800105,6.84646949650674,6.93872568562944,7.09381367340273,6.80148850292078,6.90312867681232,6.93785282430001,6.87115983231936,7.05143953613152,8.01760405706434,7.0247562695363,8.35768131356134,8.61984141215246,6.91739475661466,6.97483787121983,6.91198152964426,6.89731667338167,7.19753714718245,8.30532625174056,8.36433998909742,8.47034203604793,8.47250036249628,8.70649601806119,8.38921702250243,8.66296489407974,8.29398426053741,8.71027677443783,8.73208532286869,8.54748761733846,8.57609201645471
"hsa-miR-629",8.46182033324237,8.58161261404086,7.06009495376531,6.91242831851927,7.91013121377575,6.83146053190408,6.94807983212608,7.07358890378374,6.80652384495986,6.98079878149877,6.95219492864444,7.75387525686142,7.45644805889307,8.1787604466133,6.92258440271366,8.20166473372912,8.70433597118232,6.8936813450431,6.86689314569844,6.90943830821495,6.85545282121508,7.42587718805047,8.36243087513975,8.3985791084497,8.36458643897583,8.41593988762135,8.62456701867491,8.21328846446309,8.69459294813194,8.28301610067662,8.59515713278373,8.71153654872562,8.55866751929219,8.52765488838457
"hsa-miR-630",8.51054067625617,8.72990823434221,6.97293614567566,6.97656412341533,7.85798099512757,6.84953771332368,6.94070942129698,6.93799637686506,6.82703777663705,7.0906586873435,7.03761284147947,7.024274239615,7.04592999034464,8.15756976526838,7.02680005934372,8.29239342062564,8.6770419971551,6.95683844261366,6.90463462166815,6.94159816168313,6.91445449945139,7.09241571554214,8.32797382709233,8.36187711880757,8.51387955445839,8.48834227753252,8.67700392967675,8.4110066980947,8.69573706067823,8.24933582636332,8.67432823177314,8.70097300056993,8.58446160323235,8.54626092367682
"hsa-miR-631",8.54000711454794,8.69048903292812,6.96783030595058,6.9576465053896,8.05756886723945,6.8506219251195,7.09302557348433,6.87831091169951,6.86283073701582,7.04753729819159,6.91288933622996,13.5165766200177,7.40245444313347,8.26050324374332,6.94377719046305,8.16010789919161,8.76369772133121,7.05072587675312,6.8575792232419,6.89923727246713,6.89444431155446,7.56260038191238,8.42355212021872,8.48381577726426,7.37572932652518,8.47067432779358,8.70900417772302,8.28229198791515,8.80152568680351,8.4009460206706,8.6966466212642,8.84520054200186,8.66134629330875,8.57754514535511
"hsa-miR-632",8.60841414734079,8.88043666828737,6.92048863208836,6.98980205861803,7.83486603836202,6.82915061685781,7.00105683777496,6.9676447382362,6.79101307497115,7.05563276175894,6.90147031982427,6.94233386391975,6.99863330098443,8.09795099490208,7.18006429575324,8.46138203650268,8.70891143725402,6.92860364645191,7.01277536453783,6.8776681874911,6.90689059560852,7.10277989035881,8.32930571607299,8.43128865429159,8.56749525178871,8.49510551000778,8.68389852973142,8.51924309436118,8.69479315499995,8.40799891271756,8.75022494675645,8.76853535991954,8.65099462823166,8.61452287049962
"hsa-miR-633",8.62159403901754,8.66474343775203,6.99229485546291,6.90350591295888,8.08834675153312,6.96962596726094,7.0198597839611,6.9232585434528,6.88433538912072,6.94575867826132,6.86770623309848,7.18117213883077,7.47818716670685,8.2858423586645,7.0026395192208,8.315741919474,8.81535863688623,6.98596941211662,6.94836723158468,6.91108274155914,6.94474719474149,7.6535509143523,8.40600554462333,8.48394351862773,8.42383823264991,8.50180574375742,8.78662707110514,8.33181268381921,8.77010421358572,8.36032388894561,8.74889624355506,8.79902058506764,8.78130987410783,8.76918195413281
"hsa-miR-634",8.62852027035161,8.88419402950272,6.9571450024651,7.04575966138268,7.76839144915014,6.87555769596432,6.96450144713226,7.24564111912398,6.87680913945858,7.11162500783398,6.99713430778294,7.05256805080415,7.02323427957124,7.96392142880807,7.02407362338478,8.36467310228448,8.71080643369935,6.99897509713619,7.02104214424054,6.87849607107732,6.98027098546004,7.26303440583379,8.41018165574737,8.41903866490304,8.48670954687954,8.47965215348742,8.78483602369569,8.38108173416649,8.60488120338554,8.26297570122794,8.76735685412569,8.80221357741365,8.58675311109168,8.67862689780752
"hsa-miR-635",8.58777751632821,8.61860794648148,6.91307609627926,7.08521111716483,7.95789371004005,6.85739758064991,6.96845829285817,7.0396779872984,6.90501146429684,7.53993424517179,7.04306885449253,7.48154759382486,7.4499426315025,8.22985417384119,6.93574495833679,8.30628229322456,8.69071844037041,14.1139439729911,6.876516946565,6.97333230608057,6.85703796039473,6.99361549352027,8.34329321943312,8.42732960737865,8.50364489298564,8.48746343725021,8.70879214149046,8.4733855210056,8.5315795250497,8.29634268469289,8.75525280507145,8.71751055500449,8.62282824911423,8.58221651427181
"hsa-miR-636",8.62103754864655,8.61546889946531,6.96595970571367,6.95419631038687,7.96280579793741,6.79139865060153,6.98388400722301,7.05171576678134,6.84686184061802,7.00514843741288,6.9496446483708,7.99196450697027,7.80235997044082,8.20764398870413,6.91095446880613,8.22459551771306,8.700277058978,6.88397997918139,6.87911636574293,6.96361861744397,6.9534806026865,7.12421852241341,8.3505250929513,8.44205024089099,8.4309099598353,8.46453023081337,8.70648220403895,8.27934267684288,8.88550878028733,8.29117069932186,8.70520037806312,8.738480079599,8.60709909409355,8.59217370301207
"hsa-miR-637",8.55217338610151,8.71403081492878,7.02339176304823,7.05705921850662,12.1715192875832,6.87842740547109,7.00678273109294,7.02028550084465,6.8182140275915,6.92470800832887,6.99809167593183,6.94309146797076,7.46944483217005,8.11799730381566,7.01946285376628,8.29524731218797,8.62918027990916,7.03558762197531,6.94009273409918,7.01258208138723,6.98610029002274,7.91478873130331,8.29899320113329,8.38920927713106,8.52123255465848,8.42914517047874,8.65727735675341,8.33057229271561,8.65496641439781,8.25123148531462,8.65888089504788,8.69830392036395,8.53618659207734,8.52066385614025
"hsa-miR-638",8.53521471215767,8.7444658865316,7.01512732103277,6.90456237222009,12.118826573722,6.82806030026628,6.88961225653928,7.02358138583113,6.83852575112032,6.91438513215544,6.92075419337708,6.96347412397489,8.71341607312703,8.07050149736386,8.85936208746898,8.28041399531645,8.69772795633357,6.91757854763238,6.94109222205888,6.88527417839019,6.80285882318343,8.29976071660387,8.3133084422041,8.42122329922514,8.54879224526511,8.46203145389763,8.6504727026002,7.40954792676193,8.68702323434795,8.2940463132715,8.7341805350393,8.61660618287554,8.61408699539656,8.56267326006934
"hsa-miR-639",8.60431081370876,8.97714767039281,6.9698619207536,7.06491086731954,7.91180960483661,6.81526031723242,7.01071047674737,7.04351293196631,6.95637615724967,7.01689406700368,7.04058014891208,7.00463397026675,6.94800271521245,8.02535941114313,7.33038988455587,8.47744217436383,8.71496565492794,6.93479718178545,6.94712726613182,6.93645420450627,6.95991270238653,6.84722651213871,8.338666864165,8.29684464376058,8.4655664048094,8.51206131795858,8.70897935557954,8.47199785432984,8.74766868701978,8.29927763246842,8.80147362909934,8.78151348350551,8.63174347064811,8.5886588003301
"hsa-miR-640",8.59467469028047,8.6306653813141,7.01543735474634,6.97764284160139,7.92879726440637,6.83289001416474,6.98574973816121,7.03994770833144,6.90057944763201,6.83959811284698,6.97119519588244,7.61716107816955,7.55650605467193,8.23749440779035,6.92251304663481,8.28973535024628,8.68195413428577,6.93128356620062,6.85986397524807,7.01778052586138,6.85553255558719,7.60235072064893,8.41175417073219,8.46000776188325,8.53891252359473,8.49473080547011,8.75948477125676,8.2591081498161,8.65184890082134,8.30013791344158,8.72948989248591,8.76037465716816,8.65804399184795,8.62716906084185
"hsa-miR-641",8.57783552006865,8.69913862527591,6.97339889628003,6.97382247575624,12.7292921064154,6.8629075857564,7.01680828768655,7.01792190799726,6.85453306570693,6.91288933622996,6.92759309567884,6.98004701364138,7.56367295982751,8.13860664065781,6.91101800720275,8.27343150001761,8.67209397910317,7.02253648751092,6.93332241094302,7.12686550888312,6.8712990860401,7.78315671653486,8.33765624084756,8.41488350027087,8.47248777146274,8.45840661323653,8.66847125784521,8.34824392930452,8.72286250619348,8.25379124123429,8.68321395493443,8.69870466677034,8.595150417754,8.51120511628099
"hsa-miR-642",8.57866667303115,8.66285704383973,6.97088355682959,6.89677195776083,12.6412314799834,6.80913786687605,6.99623845788653,6.97878023295723,6.8132873844135,6.96578428466209,6.98316691577933,6.96975258125006,7.54779451335615,8.18716151598821,6.99078018391377,8.35212819681606,8.68620880716512,6.95800859355863,6.93690996442012,6.9149459549283,6.86922614433184,8.15473913832012,8.35341813253963,8.48249296921191,8.52643820450955,8.50856136359566,8.72709543267618,8.39010359267891,8.67741204529393,8.28577486694951,8.76362735172763,8.69865049958588,8.61815971933743,8.57538910797888
"hsa-miR-643",8.66361751854792,8.67548675764957,6.97691691408137,6.89443339754942,12.3281321318202,6.80383793389847,6.98343258899058,6.94623373705576,6.77316558718782,6.89045398882653,6.91757854763238,6.93411189580439,7.48303538254656,8.14530552612085,6.91058517141019,8.31288295528435,8.67766785165869,6.98290575580165,6.90475623340134,6.88264304936184,6.90162115834611,7.86168743853819,8.35219618663919,8.43347319239745,8.50689346708941,8.52421533325385,8.69538664860504,8.3142292959273,8.68819399920965,8.27605273412746,8.68944349271801,8.72351658236732,8.57329764186483,8.57376570324144
"hsa-miR-644",8.57843156796879,8.60402571966632,6.92901927136371,6.86464798081085,7.97290685993652,6.8507419261627,6.99444056169327,6.92727663474011,6.86379972307727,6.9984618083837,6.90097304437343,8.08512346137465,7.69857480101088,8.24878291084298,6.87911881697142,8.28845777175382,8.70333537877426,6.96452108510551,6.87357822462664,6.9496446483708,6.82712672051059,7.11712774257226,8.42297047747575,8.49028692240723,8.44960016509112,8.44287882186281,8.65446812198975,8.54546262697558,8.7170532909875,8.27043269720851,8.68154519347457,8.67122790332967,8.62317807329514,8.58496250072116
"hsa-miR-645",8.60998871052944,8.77143532615358,7.015304650629,7.03342300153745,12.317403851288,6.79826959901424,6.91026135890495,6.94474719474149,6.83370604500355,6.95346896222885,6.9762066630728,7.09559956612283,7.47148744862198,8.13776734477771,6.99652772118385,8.33077887459739,8.67862865823144,6.96266700630752,6.93557525307843,6.88921189647713,6.87953791580795,8.18090370917938,8.34986769867442,8.4216642891131,8.5408944302266,8.56012033155816,8.73284001765467,8.41212606780155,8.6916091870189,8.27526504775449,8.69564241953056,8.7114322691984,8.59553871895071,8.57100019844402
